source,drill_id,raw_path,output_path,image_width,foreground_left,crop_start_green,head_end_blue,crop_end_exclusive,available_len,left_pad,output_shape
data_5fold,1593,datasets\original\data_5fold\fold_3\test\normal\drill-1593-2.5420_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1593-2.5420_37_37_296-1.raw,296,27,118,141,142,24,0,"24,37,37"
data_5fold,1600,datasets\original\data_5fold\fold_3\test\normal\drill-1600-2.5420_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1600-2.5420_37_37_296-1.raw,296,27,121,144,145,24,0,"24,37,37"
data_5fold,1610,datasets\original\data_5fold\fold_3\test\normal\drill-1610-2.5420_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1610-2.5420_37_37_296-2.raw,296,26,119,142,143,24,0,"24,37,37"
data_5fold,1611,datasets\original\data_5fold\fold_3\test\normal\drill-1611-2.5420_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1611-2.5420_37_37_296-2.raw,296,26,118,141,142,24,0,"24,37,37"
data_5fold,1618,datasets\original\data_5fold\fold_3\test\normal\drill-1618-2.5420_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1618-2.5420_37_37_296-2.raw,296,26,117,140,141,24,0,"24,37,37"
data_5fold,1619,datasets\original\data_5fold\fold_3\test\normal\drill-1619-2.5420_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1619-2.5420_37_37_296-2.raw,296,26,118,141,142,24,0,"24,37,37"
data_5fold,1624,datasets\original\data_5fold\fold_3\test\normal\drill-1624-2.5420_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1624-2.5420_37_37_296-2.raw,296,26,118,141,142,24,0,"24,37,37"
data_5fold,1631,datasets\original\data_5fold\fold_3\test\normal\drill-1631-2.5420_37_37_296-28.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1631-2.5420_37_37_296-28.raw,296,23,161,184,185,24,0,"24,37,37"
data_5fold,1632,datasets\original\data_5fold\fold_3\test\normal\drill-1632-2.5420_37_37_296-28.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1632-2.5420_37_37_296-28.raw,296,24,161,184,185,24,0,"24,37,37"
data_5fold,1634,datasets\original\data_5fold\fold_3\test\normal\drill-1634-2.5420_37_37_296-28.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1634-2.5420_37_37_296-28.raw,296,24,161,184,185,24,0,"24,37,37"
data_5fold,1637,datasets\original\data_5fold\fold_3\test\normal\drill-1637-2.5420_37_37_296-29.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1637-2.5420_37_37_296-29.raw,296,25,155,178,179,24,0,"24,37,37"
data_5fold,1638,datasets\original\data_5fold\fold_3\test\normal\drill-1638-2.5420_37_37_296-29.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1638-2.5420_37_37_296-29.raw,296,26,155,178,179,24,0,"24,37,37"
data_5fold,1642,datasets\original\data_5fold\fold_3\test\normal\drill-1642-2.5420_37_37_296-30.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1642-2.5420_37_37_296-30.raw,296,26,252,275,276,24,0,"24,37,37"
data_5fold,1645,datasets\original\data_5fold\fold_3\test\normal\drill-1645-3.0000_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1645-3.0000_37_37_296-19.raw,296,22,89,112,113,24,0,"24,37,37"
data_5fold,1699,datasets\original\data_5fold\fold_3\test\normal\drill-1699-3.0000_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1699-3.0000_37_37_296-16.raw,296,29,105,128,129,24,0,"24,37,37"
data_5fold,1706,datasets\original\data_5fold\fold_3\test\normal\drill-1706-3.0000_37_37_296-16.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1706-3.0000_37_37_296-16.raw,296,29,96,119,120,24,0,"24,37,37"
data_5fold,1720,datasets\original\data_5fold\fold_3\test\normal\drill-1720-3.0000_37_37_296-15.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1720-3.0000_37_37_296-15.raw,296,21,90,113,114,24,0,"24,37,37"
data_5fold,1728,datasets\original\data_5fold\fold_3\test\normal\drill-1728-3.0000_37_37_296-15.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1728-3.0000_37_37_296-15.raw,296,21,95,118,119,24,0,"24,37,37"
data_5fold,1731,datasets\original\data_5fold\fold_3\test\normal\drill-1731-3.0000_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1731-3.0000_37_37_296-13.raw,296,20,89,112,113,24,0,"24,37,37"
data_5fold,1742,datasets\original\data_5fold\fold_3\test\normal\drill-1742-3.0000_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1742-3.0000_37_37_296-13.raw,296,20,88,111,112,24,0,"24,37,37"
data_5fold,1744,datasets\original\data_5fold\fold_3\test\normal\drill-1744-3.0000_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1744-3.0000_37_37_296-13.raw,296,20,88,111,112,24,0,"24,37,37"
data_5fold,1774,datasets\original\data_5fold\fold_3\test\normal\drill-1774-3.0000_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1774-3.0000_37_37_296-14.raw,296,20,88,111,112,24,0,"24,37,37"
data_5fold,1776,datasets\original\data_5fold\fold_3\test\normal\drill-1776-3.0000_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1776-3.0000_37_37_296-14.raw,296,20,87,110,111,24,0,"24,37,37"
data_5fold,1782,datasets\original\data_5fold\fold_3\test\normal\drill-1782-3.0000_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1782-3.0000_37_37_296-14.raw,296,20,90,113,114,24,0,"24,37,37"
data_5fold,1791,datasets\original\data_5fold\fold_3\test\normal\drill-1791-3.0000_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1791-3.0000_37_37_296-11.raw,296,26,101,124,125,24,0,"24,37,37"
data_5fold,1792,datasets\original\data_5fold\fold_3\test\normal\drill-1792-3.0000_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1792-3.0000_37_37_296-11.raw,296,26,96,119,120,24,0,"24,37,37"
data_5fold,1800,datasets\original\data_5fold\fold_3\test\normal\drill-1800-3.0000_37_37_296-11.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1800-3.0000_37_37_296-11.raw,296,26,97,120,121,24,0,"24,37,37"
data_5fold,1830,datasets\original\data_5fold\fold_3\test\normal\drill-1830-3.0000_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1830-3.0000_37_37_296-6.raw,296,28,96,119,120,24,0,"24,37,37"
data_5fold,1831,datasets\original\data_5fold\fold_3\test\normal\drill-1831-3.0000_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1831-3.0000_37_37_296-6.raw,296,28,95,118,119,24,0,"24,37,37"
data_5fold,1860,datasets\original\data_5fold\fold_3\test\normal\drill-1860-3.0000_37_37_296-9.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1860-3.0000_37_37_296-9.raw,296,27,96,119,120,24,0,"24,37,37"
data_5fold,1865,datasets\original\data_5fold\fold_3\test\normal\drill-1865-3.0000_37_37_296-10.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1865-3.0000_37_37_296-10.raw,296,26,94,117,118,24,0,"24,37,37"
data_5fold,1875,datasets\original\data_5fold\fold_3\test\normal\drill-1875-3.0000_37_37_296-10.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1875-3.0000_37_37_296-10.raw,296,26,93,116,117,24,0,"24,37,37"
data_5fold,1876,datasets\original\data_5fold\fold_3\test\normal\drill-1876-3.0000_37_37_296-10.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1876-3.0000_37_37_296-10.raw,296,26,97,120,121,24,0,"24,37,37"
data_5fold,1879,datasets\original\data_5fold\fold_3\test\normal\drill-1879-3.0000_37_37_296-10.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1879-3.0000_37_37_296-10.raw,296,26,94,117,118,24,0,"24,37,37"
data_5fold,1883,datasets\original\data_5fold\fold_3\test\normal\drill-1883-3.0000_37_37_296-10.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1883-3.0000_37_37_296-10.raw,296,26,98,121,122,24,0,"24,37,37"
data_5fold,1890,datasets\original\data_5fold\fold_3\test\normal\drill-1890-3.0000_37_37_296-7.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1890-3.0000_37_37_296-7.raw,296,26,98,121,122,24,0,"24,37,37"
data_5fold,1900,datasets\original\data_5fold\fold_3\test\normal\drill-1900-3.0000_37_37_296-7.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1900-3.0000_37_37_296-7.raw,296,26,102,125,126,24,0,"24,37,37"
data_5fold,1901,datasets\original\data_5fold\fold_3\test\normal\drill-1901-3.0000_37_37_296-7.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1901-3.0000_37_37_296-7.raw,296,26,95,118,119,24,0,"24,37,37"
data_5fold,1913,datasets\original\data_5fold\fold_3\test\normal\drill-1913-3.0000_37_37_296-7.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1913-3.0000_37_37_296-7.raw,296,26,96,119,120,24,0,"24,37,37"
data_5fold,1923,datasets\original\data_5fold\fold_3\test\normal\drill-1923-3.0000_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1923-3.0000_37_37_296-8.raw,296,26,95,118,119,24,0,"24,37,37"
data_5fold,1933,datasets\original\data_5fold\fold_3\test\normal\drill-1933-3.0000_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1933-3.0000_37_37_296-8.raw,296,26,96,119,120,24,0,"24,37,37"
data_5fold,1957,datasets\original\data_5fold\fold_3\test\normal\drill-1957-3.4580_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1957-3.4580_37_37_296-14.raw,296,20,66,89,90,24,0,"24,37,37"
data_5fold,1958,datasets\original\data_5fold\fold_3\test\normal\drill-1958-3.4580_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1958-3.4580_37_37_296-14.raw,296,20,65,88,89,24,0,"24,37,37"
data_5fold,1970,datasets\original\data_5fold\fold_3\test\normal\drill-1970-3.4580_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1970-3.4580_37_37_296-14.raw,296,20,68,91,92,24,0,"24,37,37"
data_5fold,1996,datasets\original\data_5fold\fold_3\test\normal\drill-1996-3.4580_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1996-3.4580_37_37_296-13.raw,296,20,65,88,89,24,0,"24,37,37"
data_5fold,1999,datasets\original\data_5fold\fold_3\test\normal\drill-1999-3.4580_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-1999-3.4580_37_37_296-13.raw,296,20,63,86,87,24,0,"24,37,37"
data_5fold,2007,datasets\original\data_5fold\fold_3\test\normal\drill-2007-3.4580_37_37_296-13.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2007-3.4580_37_37_296-13.raw,296,20,63,86,87,24,0,"24,37,37"
data_5fold,2012,datasets\original\data_5fold\fold_3\test\normal\drill-2012-3.4580_37_37_296-15.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2012-3.4580_37_37_296-15.raw,296,21,64,87,88,24,0,"24,37,37"
data_5fold,2087,datasets\original\data_5fold\fold_3\test\normal\drill-2087-3.4580_37_37_296-19.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2087-3.4580_37_37_296-19.raw,296,22,65,88,89,24,0,"24,37,37"
data_5fold,2098,datasets\original\data_5fold\fold_3\test\normal\drill-2098-3.4580_37_37_296-21.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2098-3.4580_37_37_296-21.raw,296,17,65,88,89,24,0,"24,37,37"
data_5fold,2103,datasets\original\data_5fold\fold_3\test\normal\drill-2103-3.4580_37_37_296-22.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2103-3.4580_37_37_296-22.raw,296,20,73,96,97,24,0,"24,37,37"
data_5fold,2104,datasets\original\data_5fold\fold_3\test\normal\drill-2104-3.4580_37_37_296-22.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2104-3.4580_37_37_296-22.raw,296,20,70,93,94,24,0,"24,37,37"
data_5fold,2124,datasets\original\data_5fold\fold_3\test\normal\drill-2124-3.4580_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2124-3.4580_37_37_296-5.raw,296,21,65,88,89,24,0,"24,37,37"
data_5fold,2126,datasets\original\data_5fold\fold_3\test\normal\drill-2126-3.4580_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2126-3.4580_37_37_296-5.raw,296,21,64,87,88,24,0,"24,37,37"
data_5fold,2129,datasets\original\data_5fold\fold_3\test\normal\drill-2129-3.4580_37_37_296-5.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2129-3.4580_37_37_296-5.raw,296,21,62,85,86,24,0,"24,37,37"
data_5fold,2135,datasets\original\data_5fold\fold_3\test\normal\drill-2135-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2135-3.4580_37_37_296-0.raw,296,27,66,89,90,24,0,"24,37,37"
data_5fold,2136,datasets\original\data_5fold\fold_3\test\normal\drill-2136-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2136-3.4580_37_37_296-0.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2139,datasets\original\data_5fold\fold_3\test\normal\drill-2139-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2139-3.4580_37_37_296-0.raw,296,27,60,83,84,24,0,"24,37,37"
data_5fold,2142,datasets\original\data_5fold\fold_3\test\normal\drill-2142-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2142-3.4580_37_37_296-0.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2146,datasets\original\data_5fold\fold_3\test\normal\drill-2146-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2146-3.4580_37_37_296-0.raw,296,27,61,84,85,24,0,"24,37,37"
data_5fold,2149,datasets\original\data_5fold\fold_3\test\normal\drill-2149-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2149-3.4580_37_37_296-0.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2150,datasets\original\data_5fold\fold_3\test\normal\drill-2150-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2150-3.4580_37_37_296-0.raw,296,27,61,84,85,24,0,"24,37,37"
data_5fold,2154,datasets\original\data_5fold\fold_3\test\normal\drill-2154-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2154-3.4580_37_37_296-0.raw,296,27,63,86,87,24,0,"24,37,37"
data_5fold,2155,datasets\original\data_5fold\fold_3\test\normal\drill-2155-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2155-3.4580_37_37_296-0.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2156,datasets\original\data_5fold\fold_3\test\normal\drill-2156-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2156-3.4580_37_37_296-0.raw,296,27,61,84,85,24,0,"24,37,37"
data_5fold,2157,datasets\original\data_5fold\fold_3\test\normal\drill-2157-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2157-3.4580_37_37_296-0.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2159,datasets\original\data_5fold\fold_3\test\normal\drill-2159-3.4580_37_37_296-0.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2159-3.4580_37_37_296-0.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2161,datasets\original\data_5fold\fold_3\test\normal\drill-2161-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2161-3.4580_37_37_296-3.raw,296,27,63,86,87,24,0,"24,37,37"
data_5fold,2163,datasets\original\data_5fold\fold_3\test\normal\drill-2163-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2163-3.4580_37_37_296-3.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2174,datasets\original\data_5fold\fold_3\test\normal\drill-2174-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2174-3.4580_37_37_296-3.raw,296,27,65,88,89,24,0,"24,37,37"
data_5fold,2175,datasets\original\data_5fold\fold_3\test\normal\drill-2175-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2175-3.4580_37_37_296-3.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2176,datasets\original\data_5fold\fold_3\test\normal\drill-2176-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2176-3.4580_37_37_296-3.raw,296,27,58,81,82,24,0,"24,37,37"
data_5fold,2180,datasets\original\data_5fold\fold_3\test\normal\drill-2180-3.4580_37_37_296-3.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2180-3.4580_37_37_296-3.raw,296,27,66,89,90,24,0,"24,37,37"
data_5fold,2183,datasets\original\data_5fold\fold_3\test\normal\drill-2183-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2183-3.4580_37_37_296-4.raw,296,27,57,80,81,24,0,"24,37,37"
data_5fold,2188,datasets\original\data_5fold\fold_3\test\normal\drill-2188-3.4580_37_37_296-4.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2188-3.4580_37_37_296-4.raw,296,27,59,82,83,24,0,"24,37,37"
data_5fold,2203,datasets\original\data_5fold\fold_3\test\normal\drill-2203-3.4580_37_37_296-1.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2203-3.4580_37_37_296-1.raw,296,27,62,85,86,24,0,"24,37,37"
data_5fold,2234,datasets\original\data_5fold\fold_3\test\normal\drill-2234-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2234-3.4580_37_37_296-2.raw,296,26,58,81,82,24,0,"24,37,37"
data_5fold,2235,datasets\original\data_5fold\fold_3\test\normal\drill-2235-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2235-3.4580_37_37_296-2.raw,296,26,58,81,82,24,0,"24,37,37"
data_5fold,2238,datasets\original\data_5fold\fold_3\test\normal\drill-2238-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2238-3.4580_37_37_296-2.raw,296,26,57,80,81,24,0,"24,37,37"
data_5fold,2239,datasets\original\data_5fold\fold_3\test\normal\drill-2239-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2239-3.4580_37_37_296-2.raw,296,26,63,86,87,24,0,"24,37,37"
data_5fold,2243,datasets\original\data_5fold\fold_3\test\normal\drill-2243-3.4580_37_37_296-2.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2243-3.4580_37_37_296-2.raw,296,26,59,82,83,24,0,"24,37,37"
data_5fold,2295,datasets\original\data_5fold\fold_3\test\normal\drill-2295-3.9150_37_37_296-17.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2295-3.9150_37_37_296-17.raw,296,21,44,67,68,24,0,"24,37,37"
data_5fold,2373,datasets\original\data_5fold\fold_3\test\normal\drill-2373-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2373-3.9150_37_37_296-14.raw,296,20,42,65,66,24,0,"24,37,37"
data_5fold,2375,datasets\original\data_5fold\fold_3\test\normal\drill-2375-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2375-3.9150_37_37_296-14.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2379,datasets\original\data_5fold\fold_3\test\normal\drill-2379-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2379-3.9150_37_37_296-14.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2382,datasets\original\data_5fold\fold_3\test\normal\drill-2382-3.9150_37_37_296-14.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2382-3.9150_37_37_296-14.raw,296,20,42,65,66,24,0,"24,37,37"
data_5fold,2398,datasets\original\data_5fold\fold_3\test\normal\drill-2398-3.9150_37_37_296-12.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2398-3.9150_37_37_296-12.raw,296,20,43,66,67,24,0,"24,37,37"
data_5fold,2405,datasets\original\data_5fold\fold_3\test\normal\drill-2405-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2405-3.9150_37_37_296-7.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2410,datasets\original\data_5fold\fold_3\test\normal\drill-2410-3.9150_37_37_296-7.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2410-3.9150_37_37_296-7.raw,296,26,47,70,71,24,0,"24,37,37"
data_5fold,2419,datasets\original\data_5fold\fold_3\test\normal\drill-2419-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2419-3.9150_37_37_296-8.raw,296,26,46,69,70,24,0,"24,37,37"
data_5fold,2430,datasets\original\data_5fold\fold_3\test\normal\drill-2430-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2430-3.9150_37_37_296-8.raw,296,26,45,68,69,24,0,"24,37,37"
data_5fold,2434,datasets\original\data_5fold\fold_3\test\normal\drill-2434-3.9150_37_37_296-8.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2434-3.9150_37_37_296-8.raw,296,26,46,69,70,24,0,"24,37,37"
data_5fold,2477,datasets\original\data_5fold\fold_3\test\normal\drill-2477-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2477-3.9150_37_37_296-9.raw,296,27,47,70,71,24,0,"24,37,37"
data_5fold,2486,datasets\original\data_5fold\fold_3\test\normal\drill-2486-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2486-3.9150_37_37_296-9.raw,296,27,47,70,71,24,0,"24,37,37"
data_5fold,2491,datasets\original\data_5fold\fold_3\test\normal\drill-2491-3.9150_37_37_296-9.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2491-3.9150_37_37_296-9.raw,296,27,45,68,69,24,0,"24,37,37"
data_5fold,2503,datasets\original\data_5fold\fold_3\test\normal\drill-2503-3.9150_37_37_296-6.raw,datasets\head_24\data_5fold\fold_3\test\normal\drill-2503-3.9150_37_37_296-6.raw,296,28,45,68,69,24,0,"24,37,37"
